dealType,food,link
2/6.00,Kraft Grated Parmesan or Parmesan & Romano Cheese,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Bertolli Sauce,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Breyers Ice Cream,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Campbell's Cream Soup,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Carnation Evaporated Milk,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Duke's Real Mayonnaise,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Duncan Hines Cake Mix,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Duncan Hines Homestyle Frosting,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Duncan Hines Homestyle Frosting,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Eternal Spring Water,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Fisher Chef's Naturals Baking Nuts,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,French's Crispy Fried Onions,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,General Mills Cheerios Cereal,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Glacéau Vitaminwater,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,"Helados Mexico Ice Cream Bars, Mini, Variety",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Idahoan Mashed Potatoes,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Kellogg's Frosted Flakes Cereal,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Lay's Potato Chips,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Lindsay Olives,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,McCormick Black Pepper,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Nabisco Ritz Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Nature Valley Bars or Biscuits,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Nestlé Toll House Morsels,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,New York The Original Texas Toast Croutons,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Ocean Spray Juice Cocktail,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Ocean Spray Craisins or Trail Mix,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Old El Paso Taco Shells,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Orville Redenbacher's Gourmet Popping Corn,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,PAM Cooking Spray,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Pepperidge Farm Farmhouse Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Peter Pan Peanut Butter,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Pillsbury Best Flour,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Planters Cashews Halves & Pieces,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Pompeian Imported Olive Oil,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Progresso Soup,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Publix Premium Single-Serve Coffee,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Quaker Instant Oatmeal,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Quaker Life Cereal,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Reddi Wip Topping,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Skinny Cow Ice Cream Cones,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,"Snickers, Twix, or 3 Musketeers Minis",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Swanson Broth or Cooking Stock,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Wonder Classic White Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
