dealType,food,link
Buy 1 Get 1 FREE*,Mentos Gum,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Fruit Gushers Fruit Flavored Snacks,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Nabisco Wheat Thins Family Size Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Nabisco Chips Ahoy! Cookies,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Nature Valley Biscuits,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Nature Valley Bars,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Nature's Own Perfectly Crafted Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,New England Ground Coffee,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Pepperidge Farm Swirl Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,6-Pack Pepsi Products,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 Free,Peter Pan Peanut Butter or Spread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Planters NUT-rition Mix,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Pompeian Imported Olive Oil,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Pop-Secret Premium Popcorn,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Quaker Rice Crisps,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Quaker Oats,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Quaker Oat Flour,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Quaker Oats,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Sara Lee Honey Wheat Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Simple Mills Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Simple Mills Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Vlasic Pickles,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Wish-Bone Dressing,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,Zatarain's Rice,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529
Buy 1 Get 1 FREE*,6-Pack 7UP Products,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,all Stainlifters Laundry Detergent,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,American Flatbread Pizza,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Arnold Whole Grains Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Ball Park Franks,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Barilla Regional Collection Sauce,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Belton Farm Double Gloucester Onion and Chive,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Belton Farm Red Fox Leicester Cheese†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Ben & Jerry's Ice Cream,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Beyond Meat Beyond Burger,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Blue Diamond Almonds,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Botticelli Premium Pasta Sauce,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Celentano Pasta,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Chex Mix Snack,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Chobani Oatmilk,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,College Inn Broth,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Community Coffee Ground Coffee,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Dash Salt-Free Seasoning,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Enlightened Ice Cream,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Folgers or Cafe Bustelo K-Cups,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Fresh Gourmet Salad Toppings,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,General Electric LED Light Bulbs,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,General Mills Cheerios Cereal,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Glacéau Smartwater,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Green Giant Frozen Vegetables,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Green Valley Organic Vegetables,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Green Valley Organic Vegetables,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Handi-foil Pans,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Hellmann's Mayonnaise,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,HERO Snack-Sized Gala Apples†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,"Hint Water, Infused or Premium Essence",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Hunt's Ketchup,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,I Can't Believe It's Not Butter! Spread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Kellogg's Frosted Flakes Cereal,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Kraft Dressing,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Lance Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Matlaw's Stuffed Clams,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,McCormick Simply Better Gravy†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Mentos Gum,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Fruit Gushers Fruit Flavored Snacks,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Nabisco Chips Ahoy! Cookies,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Nabisco Wheat Thins Family Size Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Nature Valley Biscuits,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Nature Valley Bars,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Nature's Own Perfectly Crafted Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,New England Ground Coffee,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,New York Style Bagel Crisps or Thins,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Noosa Finest Yoghurt,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Oikos Triple Zero Blended Greek Yogurt,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Only What You Need Protein Drink,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Only What You Need Protein Drink,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Oreo Ice Cream Sandwiches,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Substance Cabernet Sauvignon Wine,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Translations Cabernet Sauvignon Wine,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Rosina Meatballs,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Minneola Tangelos†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Grape Tomatoes†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Collier's Welsh Cheddar,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Blackberries†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,OxiClean Disinfecting Spray,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Parm Crisps Minis†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Pepperidge Farm Swirl Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,6-Pack Pepsi Products,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Perfect Bar Refrigerated Protein Bar,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Peter Pan Peanut Butter or Spread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Pillsbury Rolls or Grands! Biscuits,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Planters NUT-rition Mix,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Pompeian Imported Olive Oil,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Pop-Secret Premium Popcorn,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Hope Hummus,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Publix Peanut Butter Pretzels,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Pup-Peroni Dog Snacks,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Quaker Oats,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Quaker Oat Flour,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Quaker Rice Crisps,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Quaker Oats,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Sara Lee Honey Wheat Bread,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Sargento Balanced Breaks Snacks,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Simple Mills Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Simple Mills Crackers,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,St. Ives Body Wash,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Stonefire Naan Dippers†,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,6-Pack Terrapin Beer,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Tillamook Chunk Cheese,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,Totino's Pizza Rolls,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Vlasic Pickles,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 Free,"Wholly Guacamole: Classic, Avocado Verde, or Chunky",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Wish-Bone Dressing,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Yoplait Go-Gurt Portable Yogurt,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
Buy 1 Get 1 FREE*,Zatarain's Rice,https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540
dealT,url,
"<span class=""f18 bold"">
Housewares</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232531,
"<span class=""f18 bold"">
Pet</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232535,
"<span class=""f18 bold"">
Produce</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232537,
"<span class=""f18 bold"">
Liquor</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232532,
"<span class=""f18 bold"">
Frozen Food</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232528,
"<span class=""f18 bold"">
Floral</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232527,
"<span class=""f18 bold"">
Health &amp; Nutrition</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232789,
"<span class=""f18 bold"">
Meat</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232533,
"<span class=""f18 bold"">
Dairy</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232525,
"<span class=""f18 bold"">
Coupons</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232539,
"<span class=""f18 bold"">
Non-Foods</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232805,
"<span class=""f18 bold"">
Bakery</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232520,
"<span class=""f18 bold"">
New</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232546,
"<span class=""f18 bold"">
Beer &amp; Wine</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232521,
"<span class=""f18 bold"">
Beauty &amp; Personal Care</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232530,
"<span class=""f18 bold"">
Seafood</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232538,
"<span class=""f18 bold"">
Baby</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232519,
"<span class=""f18 bold"">
Grocery</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232529,
"<span class=""f18 bold"">
Deli</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232526,
"<span class=""f18 bold"">
BOGO</span>",https://accessibleweeklyad.publix.com/PublixAccessibility/BrowseByListing/ByCategory/?ListingSort=8&StoreID=2501005&CategoryID=5232540,
